onset	duration	run_number	trial_number	att_task	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
14399.43622	1.6045096	2	1	1	9	1	1	3	n/a	n/a	n/a	n/a
14401.04073	1.5994335	2	2	1	9	1	2	3	n/a	n/a	n/a	n/a
14402.64017	1.6008268	2	3	1	9	1	3	3	n/a	n/a	n/a	n/a
14404.24099	1.601373	2	4	1	9	1	4	3	n/a	n/a	n/a	n/a
14405.84237	1.6014276	2	5	1	9	1	5	3	n/a	n/a	n/a	n/a
14407.4438	1.600113	2	6	1	9	1	6	3	n/a	n/a	n/a	n/a
14409.04391	1.6007124	2	7	1	9	1	7	3	n/a	n/a	n/a	n/a
14410.64462	1.6008751	2	8	1	9	1	8	3	n/a	n/a	n/a	n/a
14412.2455	1.6001029	2	9	1	9	1	9	3	n/a	n/a	n/a	n/a
14413.8456	1.6002737	2	10	1	9	1	10	3	n/a	n/a	n/a	n/a
14415.44587	1.6000897	2	11	1	9	1	11	3	n/a	n/a	n/a	n/a
14417.04596	1.6007336	2	12	1	9	1	12	3	n/a	n/a	n/a	n/a
14418.6467	1.6003714	2	13	1	1	2	1	1	9	n/a	14419.24752	n/a
14420.24707	1.6005705	2	14	1	1	2	2	1	9	n/a	14420.84702	n/a
14421.84764	1.6006287	2	15	1	1	2	3	2	9	n/a	14422.44763	n/a
14423.44827	1.6006856	2	16	1	1	2	4	2	9	n/a	14424.04813	n/a
14425.04895	1.6007511	2	17	1	1	2	5	1	9	n/a	14425.64919	n/a
14426.6497	1.6025694	2	18	1	1	2	6	2	9	n/a	14427.25017	n/a
14428.25227	1.6008787	2	19	1	1	2	7	1	9	n/a	14428.85232	n/a
14429.85315	1.5980746	2	20	1	1	2	8	1	9	n/a	14430.45052	n/a
14431.45123	1.6031936	2	21	1	1	2	9	1	9	n/a	14432.05218	n/a
14433.05442	1.6022807	2	22	1	1	2	10	2	9	n/a	14433.65543	n/a
14434.6567	1.6022481	2	23	1	1	2	11	1	9	n/a	14435.25726	n/a
14436.25895	1.6017043	2	24	1	1	2	12	1	9	n/a	14436.86025	n/a
14437.86065	1.6009795	2	25	1	1	2	13	2	9	n/a	14438.4609	n/a
14439.46163	1.6025066	2	26	1	1	2	14	1	9	n/a	14440.06273	n/a
14441.06414	1.6003415	2	27	1	1	2	15	1	9	n/a	14441.66382	n/a
14442.66448	1.6001391	2	28	1	1	2	16	2	9	n/a	14443.26443	n/a
14444.26462	1.6008168	2	29	1	1	2	17	2	9	n/a	14444.86483	n/a
14445.86544	1.6008562	2	30	1	1	2	18	2	9	n/a	14446.46501	n/a
14447.46629	1.6016722	2	31	1	1	2	19	2	9	n/a	14448.06618	n/a
14449.06796	1.6012207	2	32	1	1	2	20	1	9	n/a	14449.66895	n/a
14450.66919	1.60052	2	33	1	1	2	21	2	9	n/a	14451.26946	n/a
14452.26971	1.6023743	2	34	1	1	2	22	1	9	n/a	14452.87065	n/a
14453.87208	1.6014952	2	35	1	1	2	23	2	9	n/a	14454.47132	n/a
14455.47357	1.5993664	2	36	1	1	2	24	2	9	n/a	14456.07263	n/a
14457.07294	1.600066	2	37	1	9	3	1	3	n/a	n/a	n/a	n/a
14458.67301	1.6016662	2	38	1	9	3	2	3	n/a	n/a	n/a	n/a
14460.27467	1.6008153	2	39	1	9	3	3	3	n/a	n/a	n/a	n/a
14461.87549	1.6014132	2	40	1	9	3	4	3	n/a	n/a	n/a	n/a
14463.4769	1.6011427	2	41	1	9	3	5	3	n/a	n/a	n/a	n/a
14465.07804	1.6012368	2	42	1	9	3	6	3	n/a	n/a	n/a	n/a
14466.67928	1.6010038	2	43	1	9	3	7	3	n/a	n/a	n/a	n/a
14468.28029	1.600776	2	44	1	9	3	8	3	n/a	n/a	n/a	n/a
14469.88106	1.6005293	2	45	1	9	3	9	3	n/a	n/a	n/a	n/a
14471.48159	1.6005576	2	46	1	9	3	10	3	n/a	n/a	n/a	n/a
