onset	duration	run_number	trial_number	att_task	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
92206.51528	1.6061873	1	1	1	9	1	1	3	n/a	n/a	n/a	n/a
92208.12147	1.6088744	1	2	1	9	1	2	3	n/a	n/a	n/a	n/a
92209.73034	1.600506324	1	3	1	9	1	3	3	n/a	n/a	n/a	n/a
92211.33085	1.600630538	1	4	1	9	1	4	3	n/a	n/a	n/a	n/a
92212.93148	1.600670068	1	5	1	9	1	5	3	n/a	n/a	n/a	n/a
92214.53215	1.60868947	1	6	1	9	1	6	3	n/a	n/a	n/a	n/a
92216.14084	1.6005677	1	7	1	9	1	7	3	n/a	n/a	n/a	n/a
92217.7414	1.6005742	1	8	1	9	1	8	3	n/a	n/a	n/a	n/a
92219.34198	1.6004993	1	9	1	9	1	9	3	n/a	n/a	n/a	n/a
92220.94248	1.6005313	1	10	1	9	1	10	3	n/a	n/a	n/a	n/a
92222.54301	1.6006049	1	11	1	9	1	11	3	n/a	n/a	n/a	n/a
92224.14361	1.6004824	1	12	1	9	1	12	3	n/a	n/a	n/a	n/a
92225.7441	1.6005776	1	13	1	1	2	1	2	9	n/a	92226.34455	n/a
92227.34467	1.6006959	1	14	1	1	2	2	1	9	n/a	92227.94486	n/a
92228.94537	1.6006052	1	15	1	1	2	3	2	9	n/a	92229.54546	n/a
92230.54598	1.6086645	1	16	1	1	2	4	2	9	n/a	92231.14638	n/a
92232.15464	1.6007276	1	17	1	1	2	5	2	9	n/a	92232.755	n/a
92233.75537	1.6005557	1	18	1	1	2	6	2	9	n/a	92234.35556	n/a
92235.35592	1.6004598	1	19	1	1	2	7	2	9	n/a	92235.9561	n/a
92236.95638	1.6006852	1	20	1	1	2	8	2	9	n/a	92237.55671	n/a
92238.55707	1.6087618	1	21	1	1	2	9	2	9	n/a	92239.1572	n/a
92240.16583	1.6006523	1	22	1	1	2	10	2	9	n/a	92240.76602	n/a
92241.76648	1.6005544	1	23	1	1	2	11	1	9	n/a	92242.36657	n/a
92243.36704	1.6088524	1	24	1	1	2	12	1	9	n/a	92243.97563	n/a
92244.97589	1.6006062	1	25	1	1	2	13	2	9	n/a	92245.57619	n/a
92246.5765	1.600559	1	26	1	1	2	14	2	9	n/a	92247.1766	n/a
92248.17705	1.6007643	1	27	1	1	2	15	2	9	n/a	92248.77727	n/a
92249.77782	1.6004639	1	28	1	1	2	16	2	9	n/a	92250.37788	n/a
92251.37828	1.600686734	1	29	1	1	2	17	2	9	n/a	92251.97833	n/a
92252.97897	1.600533728	1	30	1	1	2	18	1	9	n/a	92253.57916	n/a
92254.5795	1.600564324	1	31	1	1	2	19	1	9	n/a	92255.17976	n/a
92256.18007	1.600392597	1	32	1	1	2	20	1	9	n/a	92256.78006	n/a
92257.78046	1.600374017	1	33	1	1	2	21	1	9	n/a	92258.38062	n/a
92259.38083	1.600718203	1	34	1	1	2	22	1	9	n/a	92259.98119	n/a
92260.98155	1.600456898	1	35	1	1	2	23	2	9	n/a	92261.58189	n/a
92262.58201	1.6007237	1	36	1	1	2	24	2	9	n/a	92263.18236	n/a
92264.18273	1.6004269	1	37	1	9	3	1	3	n/a	n/a	n/a	n/a
92265.78316	1.6090148	1	38	1	9	3	2	3	n/a	n/a	n/a	n/a
92267.39217	1.6005589	1	39	1	9	3	3	3	n/a	n/a	n/a	n/a
92268.99273	1.600773674	1	40	1	9	3	4	3	n/a	n/a	n/a	n/a
92270.59351	1.600319233	1	41	1	9	3	5	3	n/a	n/a	n/a	n/a
