onset	duration	run_number	trial_number	att_task	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
83174.16162	1.59885706	2	1	1	9	1	1	3	n/a	n/a	n/a	n/a
83175.76048	1.600216655	2	2	1	9	1	2	3	n/a	n/a	n/a	n/a
83177.3607	1.600254421	2	3	1	9	1	3	3	n/a	n/a	n/a	n/a
83178.96095	1.600231048	2	4	1	9	1	4	3	n/a	n/a	n/a	n/a
83180.56118	1.600246953	2	5	1	9	1	5	3	n/a	n/a	n/a	n/a
83182.16143	1.600235623	2	6	1	9	1	6	3	n/a	n/a	n/a	n/a
83183.76166	1.600244011	2	7	1	9	1	7	3	n/a	n/a	n/a	n/a
83185.36191	1.600233806	2	8	1	9	1	8	3	n/a	n/a	n/a	n/a
83186.96214	1.60027372	2	9	1	9	1	9	3	n/a	n/a	n/a	n/a
83188.56242	1.600286283	2	10	1	9	1	10	3	n/a	n/a	n/a	n/a
83190.1627	1.600259204	2	11	1	9	1	11	3	n/a	n/a	n/a	n/a
83191.76296	1.600175264	2	12	1	9	1	12	3	n/a	n/a	n/a	n/a
83193.36314	1.6001797	2	13	1	1	2	1	2	11	n/a	83193.96318	n/a
83194.96332	1.600248688	2	14	1	1	2	2	1	11	1	83195.56341	0.4131572159
83196.56357	1.600231102	2	15	1	1	2	3	2	10	1	83197.16365	0.9114419325
83198.1638	1.600350334	2	16	1	1	2	4	2	10	n/a	83198.76389	n/a
83199.76415	1.600173437	2	17	1	1	2	5	1	10	1	83200.36415	0.4127885462
83201.36432	1.600277936	2	18	1	1	2	6	2	10	0	83201.96442	0.6116609803
83202.9646	1.600267091	2	19	1	1	2	7	2	11	n/a	83203.56469	n/a
83204.56487	1.600240248	2	20	1	1	2	8	1	11	0	83205.16496	0.8044182416
83206.16511	1.600235353	2	21	1	1	2	9	1	12	n/a	83206.76518	n/a
83207.76534	1.600223006	2	22	1	1	2	10	1	12	1	83208.36543	0.4122653106
83209.36556	1.600241894	2	23	1	1	2	11	1	12	1	83209.96567	0.6078298386
83210.96581	1.600105574	2	24	1	1	2	12	2	12	n/a	83211.5659	n/a
83212.56591	1.600256104	2	25	1	1	2	13	2	12	1	83213.166	0.6136467303
83214.16617	1.600253734	2	26	1	1	2	14	2	11	n/a	83214.76627	n/a
83215.76642	1.600243576	2	27	1	1	2	15	1	11	n/a	83216.3665	n/a
83217.36667	1.600227471	2	28	1	1	2	16	1	11	n/a	83217.96675	n/a
83218.96689	1.600349189	2	29	1	1	2	17	1	11	n/a	83219.56698	n/a
83220.56724	1.60013177	2	30	1	1	2	18	2	11	n/a	83221.16723	n/a
83222.16737	1.600236389	2	31	1	1	2	19	1	11	n/a	83222.76746	n/a
83223.76761	1.600239505	2	32	1	1	2	20	1	11	n/a	83224.3677	n/a
83225.36785	1.600228201	2	33	1	1	2	21	1	11	n/a	83225.96794	n/a
83226.96808	1.600248105	2	34	1	1	2	22	1	11	n/a	83227.56817	n/a
83228.56833	1.600232795	2	35	1	1	2	23	2	11	1	83229.1685	0.3074195848
83230.16856	1.600240469	2	36	1	1	2	24	2	11	n/a	83230.76864	n/a
83231.7688	1.600224073	2	37	1	9	3	1	3	n/a	n/a	n/a	n/a
83233.36902	1.600251852	2	38	1	9	3	2	3	n/a	n/a	n/a	n/a
83234.96927	1.600236171	2	39	1	9	3	3	3	n/a	n/a	n/a	n/a
83236.56951	1.600233329	2	40	1	9	3	4	3	n/a	n/a	n/a	n/a
83238.16974	1.600234924	2	41	1	9	3	5	3	n/a	n/a	n/a	n/a
83239.76998	1.600237964	2	42	1	9	3	6	3	n/a	n/a	n/a	n/a
83241.37022	1.6002383	2	43	1	9	3	7	3	n/a	n/a	n/a	n/a
83242.97046	1.600292302	2	44	1	9	3	8	3	n/a	n/a	n/a	n/a
83244.57075	1.60028336	2	45	1	9	3	9	3	n/a	n/a	n/a	n/a
83246.17103	1.600246746	2	46	1	9	3	10	3	n/a	n/a	n/a	n/a
83247.77128	1.600124974	2	47	1	9	3	11	3	n/a	n/a	n/a	n/a
83249.3714	1.600234873	2	48	1	9	3	12	3	n/a	n/a	n/a	n/a
83250.97164	1.600233636	2	49	1	3	4	1	2	11	n/a	83251.57173	n/a
83252.57187	1.600252757	2	50	1	3	4	2	1	11	1	83253.17197	0.8120314575
83254.17212	1.600226595	2	51	1	3	4	3	1	11	0	83254.77225	0.814732903
83255.77235	1.600240753	2	52	1	3	4	4	2	12	n/a	83256.37244	n/a
83257.37259	1.600239981	2	53	1	3	4	5	1	12	1	83257.97268	0.9091180401
83258.97283	1.600233412	2	54	1	3	4	6	2	12	n/a	83259.57291	n/a
83260.57306	1.600234625	2	55	1	3	4	7	2	12	1	83261.17316	0.8079557386
83262.1733	1.600253433	2	56	1	3	4	8	1	12	1	83262.7734	0.9059102825
83263.77355	1.600226473	2	57	1	3	4	9	2	11	n/a	83264.37363	n/a
83265.37378	1.60023717	2	58	1	3	4	10	1	11	1	83265.97386	0.6124378803
83266.97402	1.600241887	2	59	1	3	4	11	2	11	1	83267.57411	0.712841053
83268.57426	1.60023486	2	60	1	3	4	12	2	11	n/a	83269.17435	n/a
83270.17449	1.600226419	2	61	1	3	4	13	1	11	1	83270.77458	0.5095105742
83271.77472	1.600248197	2	62	1	3	4	14	1	10	n/a	83272.37482	n/a
83273.37497	1.60183873	2	63	1	3	4	15	1	10	n/a	83273.97504	n/a
83274.97681	1.598632884	2	64	1	3	4	16	2	10	n/a	83275.57529	n/a
83276.57544	1.600241941	2	65	1	3	4	17	1	10	n/a	83277.17553	n/a
83278.17568	1.60024281	2	66	1	3	4	18	1	10	0	83278.77577	0.4134212575
83279.77592	1.600227091	2	67	1	3	4	19	1	11	1	83280.376	0.9088415143
83281.37615	1.600252795	2	68	1	3	4	20	1	11	n/a	83281.97625	n/a
83282.9764	1.600245788	2	69	1	3	4	21	1	11	n/a	83283.57647	n/a
83284.57665	1.600246551	2	70	1	3	4	22	1	11	n/a	83285.17672	n/a
83286.1769	1.600319184	2	71	1	3	4	23	2	11	n/a	83286.777	n/a
83287.77722	1.600229882	2	72	1	3	4	24	1	11	1	83288.37727	0.4106806659
83289.37745	1.600238753	2	73	1	9	5	1	3	n/a	n/a	n/a	n/a
83290.97768	1.600121883	2	74	1	9	5	2	3	n/a	n/a	n/a	n/a
83292.57781	1.600273398	2	75	1	9	5	3	3	n/a	n/a	n/a	n/a
83294.17808	1.600269442	2	76	1	9	5	4	3	n/a	n/a	n/a	n/a
83295.77835	1.600284366	2	77	1	9	5	5	3	n/a	n/a	n/a	n/a
83297.37863	1.60024184	2	78	1	9	5	6	3	n/a	n/a	n/a	n/a
83298.97888	1.600117872	2	79	1	9	5	7	3	n/a	n/a	n/a	n/a
83300.57899	1.600244998	2	80	1	9	5	8	3	n/a	n/a	n/a	n/a
83302.17924	1.600237653	2	81	1	9	5	9	3	n/a	n/a	n/a	n/a
83303.77948	1.600342225	2	82	1	9	5	10	3	n/a	n/a	n/a	n/a
83305.37982	1.600127711	2	83	1	9	5	11	3	n/a	n/a	n/a	n/a
83306.97995	1.600264536	2	84	1	9	5	12	3	n/a	n/a	n/a	n/a
83308.58021	1.600299478	2	85	1	5	6	1	2	11	n/a	83309.18033	n/a
83310.18051	1.600264873	2	86	1	5	6	2	1	11	n/a	83310.78062	n/a
83311.78077	1.600130211	2	87	1	5	6	3	2	11	0	83312.38072	-0.08595109248
83313.3809	1.600222259	2	88	1	5	6	4	1	12	n/a	83313.98099	n/a
83314.98113	1.60024457	2	89	1	5	6	5	1	12	n/a	83315.58122	n/a
83316.58137	1.600229713	2	90	1	5	6	6	2	12	0	83317.18147	0.009395145418
83318.1816	1.600257351	2	91	1	5	6	7	2	13	n/a	83318.7817	n/a
83319.78186	1.600231665	2	92	1	5	6	8	2	13	1	83320.38195	0.9098041863
83321.38209	1.600236067	2	93	1	5	6	9	2	13	1	83321.98218	0.9133856053
83322.98233	1.600233804	2	94	1	5	6	10	2	13	n/a	83323.58241	n/a
83324.58256	1.600243711	2	95	1	5	6	11	2	13	1	83325.18265	0.7114815606
83326.1828	1.600277609	2	96	1	5	6	12	2	12	1	83326.78291	0.8103739992
83327.78308	1.600274242	2	97	1	5	6	13	2	12	n/a	83328.38319	n/a
83329.38336	1.60026862	2	98	1	5	6	14	1	12	n/a	83329.98347	n/a
83330.98362	1.600238206	2	99	1	5	6	15	2	12	n/a	83331.58371	n/a
83332.58386	1.600111196	2	100	1	5	6	16	1	12	1	83333.18382	0.7126277075
83334.18397	1.60024788	2	101	1	5	6	17	1	12	1	83334.78406	0.8127540553
83335.78422	1.600229361	2	102	1	5	6	18	1	11	1	83336.38431	0.7129210788
83337.38445	1.600257226	2	103	1	5	6	19	1	11	n/a	83337.98455	n/a
83338.98471	1.600344455	2	104	1	5	6	20	1	11	1	83339.5848	-0.08705777125
83340.58505	1.600122458	2	105	1	5	6	21	2	11	1	83341.18504	0.7099706499
83342.18518	1.600241464	2	106	1	5	6	22	2	10	n/a	83342.78525	n/a
83343.78542	1.600233302	2	107	1	5	6	23	1	10	1	83344.38551	0.7088428818
83345.38565	1.600240229	2	108	1	5	6	24	1	10	1	83345.98574	0.7122048341
83346.98589	1.60024987	2	109	1	9	7	1	3	n/a	n/a	n/a	n/a
83348.58614	1.600262149	2	110	1	9	7	2	3	n/a	n/a	n/a	n/a
83350.1864	1.600292402	2	111	1	9	7	3	3	n/a	n/a	n/a	n/a
83351.78669	1.600261474	2	112	1	9	7	4	3	n/a	n/a	n/a	n/a
83353.38696	1.600097567	2	113	1	9	7	5	3	n/a	n/a	n/a	n/a
83354.98705	1.600382299	2	114	1	9	7	6	3	n/a	n/a	n/a	n/a
83356.58744	1.60010667	2	115	1	9	7	7	3	n/a	n/a	n/a	n/a
83358.18754	1.6002323	2	116	1	9	7	8	3	n/a	n/a	n/a	n/a
83359.78777	1.600256993	2	117	1	9	7	9	3	n/a	n/a	n/a	n/a
83361.38803	1.60021856	2	118	1	9	7	10	3	n/a	n/a	n/a	n/a
83362.98825	1.600257428	2	119	1	9	7	11	3	n/a	n/a	n/a	n/a
83364.58851	1.600232559	2	120	1	9	7	12	3	n/a	n/a	n/a	n/a
83366.18874	1.600231806	2	121	1	7	8	1	2	10	n/a	83366.78884	n/a
83367.78897	1.600245399	2	122	1	7	8	2	2	10	n/a	83368.38906	n/a
83369.38922	1.600247182	2	123	1	7	8	3	2	10	0	83369.9893	0.911526328
