onset	duration	run_number	trial_number	att_task	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
251625.6421	1.598501964	2	1	1	9	1	1	3	n/a	n/a	n/a	n/a
251627.2406	1.600229541	2	2	1	9	1	2	3	n/a	n/a	n/a	n/a
251628.8409	1.600313615	2	3	1	9	1	3	3	n/a	n/a	n/a	n/a
251630.4412	1.600169025	2	4	1	9	1	4	3	n/a	n/a	n/a	n/a
251632.0414	1.600235363	2	5	1	9	1	5	3	n/a	n/a	n/a	n/a
251633.6416	1.600237737	2	6	1	9	1	6	3	n/a	n/a	n/a	n/a
251635.2418	1.600226254	2	7	1	9	1	7	3	n/a	n/a	n/a	n/a
251636.8421	1.600240014	2	8	1	9	1	8	3	n/a	n/a	n/a	n/a
251638.4423	1.600244714	2	9	1	9	1	9	3	n/a	n/a	n/a	n/a
251640.0425	1.600236514	2	10	1	9	1	10	3	n/a	n/a	n/a	n/a
251641.6428	1.600232148	2	11	1	9	1	11	3	n/a	n/a	n/a	n/a
251643.243	1.600240537	2	12	1	9	1	12	3	n/a	n/a	n/a	n/a
251644.8433	1.600234339	2	13	1	1	2	1	2	8	1	251645.4433	0.7134233126
251646.4435	1.600242422	2	14	1	1	2	2	2	7	1	251647.0436	0.6125627191
251648.0437	1.600233646	2	15	1	1	2	3	2	7	1	251648.6438	0.5133702177
251649.644	1.600235275	2	16	1	1	2	4	2	7	1	251650.2441	0.4090810788
251651.2442	1.600340281	2	17	1	1	2	5	2	6	1	251651.8443	0.5147860068
251652.8445	1.600248063	2	18	1	1	2	6	2	6	1	251653.4446	0.5101855189
251654.4448	1.600218785	2	19	1	1	2	7	2	6	1	251655.0449	0.7074736022
251656.045	1.600132558	2	20	1	1	2	8	1	5	1	251656.645	0.7141046436
251657.6451	1.600257379	2	21	1	1	2	9	2	5	1	251658.2452	0.8134515551
251659.2454	1.600222853	2	22	1	1	2	10	1	5	1	251659.8455	0.3092148565
251660.8456	1.600237716	2	23	1	1	2	11	2	4	0	251661.4457	0.1157676825
251662.4459	1.600246159	2	24	1	1	2	12	1	5	0	251663.0459	0.1134577277
251664.0461	1.600238089	2	25	1	1	2	13	1	6	0	251664.6462	0.51299974
251665.6463	1.600238644	2	26	1	1	2	14	1	7	n/a	251666.2464	n/a
251667.2466	1.600238042	2	27	1	1	2	15	1	7	1	251667.8467	0.6068259881
251668.8468	1.600233701	2	28	1	1	2	16	1	7	1	251669.4469	0.5153771889
251670.447	1.600229783	2	29	1	1	2	17	1	7	1	251671.0471	0.6136638543
251672.0473	1.600243097	2	30	1	1	2	18	2	6	1	251672.6474	0.71246433
251673.6475	1.600239186	2	31	1	1	2	19	2	6	n/a	251674.2476	n/a
251675.2478	1.600223486	2	32	1	1	2	20	1	6	0	251675.8478	0.6129679191
251676.848	1.600245407	2	33	1	1	2	21	1	7	1	251677.4481	0.6137325875
251678.4482	1.600235058	2	34	1	1	2	22	1	7	1	251679.0483	0.5120138839
251680.0485	1.600233265	2	35	1	1	2	23	1	7	0	251680.6486	0.5117096724
251681.6487	1.600239297	2	36	1	1	2	24	2	8	1	251682.2488	0.6059892976
251683.2489	1.600242627	2	37	1	9	3	1	3	n/a	n/a	n/a	n/a
251684.8492	1.600234805	2	38	1	9	3	2	3	n/a	n/a	n/a	n/a
251686.4494	1.600237007	2	39	1	9	3	3	3	n/a	n/a	n/a	n/a
251688.0497	1.60028935	2	40	1	9	3	4	3	n/a	n/a	n/a	n/a
251689.6499	1.600273608	2	41	1	9	3	5	3	n/a	n/a	n/a	n/a
251691.2502	1.600262535	2	42	1	9	3	6	3	n/a	n/a	n/a	n/a
