onset	duration	run_number	trial_number	att_task	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
13571.12169	1.5954653	1	1	1	9	1	1	3	n/a	n/a	n/a	n/a
13572.71715	1.5972259	1	2	1	9	1	2	3	n/a	n/a	n/a	n/a
13574.31438	1.5993749	1	3	1	9	1	3	3	n/a	n/a	n/a	n/a
13575.91376	1.6031237	1	4	1	9	1	4	3	n/a	n/a	n/a	n/a
13577.51688	1.5994535	1	5	1	9	1	5	3	n/a	n/a	n/a	n/a
13579.11633	1.5977171	1	6	1	9	1	6	3	n/a	n/a	n/a	n/a
13580.71405	1.5997877	1	7	1	9	1	7	3	n/a	n/a	n/a	n/a
13582.31384	1.5971719	1	8	1	9	1	8	3	n/a	n/a	n/a	n/a
13583.91101	1.5990751	1	9	1	9	1	9	3	n/a	n/a	n/a	n/a
13585.51008	1.600793	1	10	1	9	1	10	3	n/a	n/a	n/a	n/a
13587.11088	1.6006095	1	11	1	9	1	11	3	n/a	n/a	n/a	n/a
13588.71149	1.6013324	1	12	1	9	1	12	3	n/a	n/a	n/a	n/a
13590.31282	1.6017715	1	13	1	1	2	1	1	9	n/a	13590.91323	n/a
13591.91459	1.6008996	1	14	1	1	2	2	1	9	n/a	13592.51505	n/a
13593.51549	1.6013309	1	15	1	1	2	3	2	9	n/a	13594.11512	n/a
13595.11682	1.6006603	1	16	1	1	2	4	1	9	1	13595.71773	0.7076499
13596.71748	1.6031535	1	17	1	1	2	5	2	9	n/a	13597.31864	n/a
13598.32064	1.5985686	1	18	1	1	2	6	1	9	1	13598.92093	0.7028343
13599.9192	1.5981675	1	19	1	1	2	7	1	9	0	13600.51967	0.7034213
13601.51737	1.5989107	1	20	1	1	2	8	2	10	n/a	13602.11745	n/a
13603.11628	1.6009113	1	21	1	1	2	9	2	10	n/a	13603.71716	n/a
13604.71719	1.6028008	1	22	1	1	2	10	2	10	0	13605.3193	0.8048713
13606.31999	1.6006061	1	23	1	1	2	11	2	11	n/a	13606.91993	n/a
13607.9206	1.6004342	1	24	1	1	2	12	2	11	n/a	13608.52001	n/a
13609.52103	1.5994324	1	25	1	1	2	13	2	11	0	13610.11969	0.7092619
13611.12047	1.6016244	1	26	1	1	2	14	1	12	0	13611.72135	0.9041051
13612.72209	1.6013264	1	27	1	1	2	15	2	13	n/a	13613.32279	n/a
13614.32342	1.6012742	1	28	1	1	2	16	1	13	0	13614.92358	0.809293
13615.92469	1.6006171	1	29	1	1	2	17	1	14	n/a	13616.52446	n/a
13617.52531	1.6013861	1	30	1	1	2	18	1	14	1	13618.12586	0.9094894
13619.12669	1.6023054	1	31	1	1	2	19	1	14	1	13619.72802	0.710367
13620.729	1.6035393	1	32	1	1	2	20	2	14	1	13621.32941	0.610919
13622.33254	1.6040465	1	33	1	1	2	21	1	13	1	13622.93457	0.8048683
13623.93659	1.5994349	1	34	1	1	2	22	1	13	1	13624.53642	0.9030773
13625.53602	1.600284	1	35	1	1	2	23	1	13	n/a	13626.13621	n/a
13627.1363	1.601056	1	36	1	1	2	24	2	13	n/a	13627.73707	n/a
13628.73736	1.5997891	1	37	1	9	3	1	3	n/a	n/a	n/a	n/a
13630.33715	1.6007492	1	38	1	9	3	2	3	n/a	n/a	n/a	n/a
13631.9379	1.6007677	1	39	1	9	3	3	3	n/a	n/a	n/a	n/a
13633.53867	1.6001191	1	40	1	9	3	4	3	n/a	n/a	n/a	n/a
13635.13879	1.6017411	1	41	1	9	3	5	3	n/a	n/a	n/a	n/a
13636.74053	1.601468	1	42	1	9	3	6	3	n/a	n/a	n/a	n/a
13638.342	1.601425	1	43	1	9	3	7	3	n/a	n/a	n/a	n/a
13639.94342	1.6008843	1	44	1	9	3	8	3	n/a	n/a	n/a	n/a
13641.5443	1.6016457	1	45	1	9	3	9	3	n/a	n/a	n/a	n/a
13643.14595	1.602147	1	46	1	9	3	10	3	n/a	n/a	n/a	n/a
13644.7481	1.6002151	1	47	1	9	3	11	3	n/a	n/a	n/a	n/a
13646.34831	1.6014585	1	48	1	9	3	12	3	n/a	n/a	n/a	n/a
13647.94977	1.6002447	1	49	1	3	4	1	1	13	n/a	13648.54927	n/a
13649.55002	1.6015911	1	50	1	3	4	2	1	13	n/a	13650.14962	n/a
13651.15161	1.6006324	1	51	1	3	4	3	2	13	n/a	13651.7519	n/a
13652.75224	1.602455	1	52	1	3	4	4	2	13	0	13653.35361	0.7086035
13654.35469	1.6013073	1	53	1	3	4	5	1	14	1	13654.95498	0.8086577
13655.956	1.6013814	1	54	1	3	4	6	2	14	n/a	13656.55652	n/a
13657.55738	1.6027006	1	55	1	3	4	7	1	14	0	13658.1582	0.8116825
13659.16008	1.6006123	1	56	1	3	4	8	1	15	1	13659.75987	0.9042202
13660.7607	1.6003871	1	57	1	3	4	9	1	15	n/a	13661.36101	n/a
13662.36108	1.5998646	1	58	1	3	4	10	1	15	1	13662.96181	0.9032779
13663.96095	1.6015511	1	59	1	3	4	11	2	15	1	13664.56195	0.604579
13665.5625	1.6003457	1	60	1	3	4	12	2	14	1	13666.16204	0.8101397
13667.16284	1.5977361	1	61	1	3	4	13	1	14	1	13667.76177	0.6034744
13668.76058	1.6031312	1	62	1	3	4	14	2	14	1	13669.3611	0.6114775
13670.36371	1.5993784	1	63	1	3	4	15	2	13	1	13670.96332	0.7092076
13671.96309	1.6008465	1	64	1	3	4	16	2	13	1	13672.56299	0.8087793
13673.56394	1.6003264	1	65	1	3	4	17	1	13	1	13674.16375	0.7088634
13675.16426	1.6014585	1	66	1	3	4	18	1	12	1	13675.76512	0.6088864
13676.76572	1.5992496	1	67	1	3	4	19	2	12	1	13677.36561	0.5027404
13678.36497	1.6000561	1	68	1	3	4	20	1	12	1	13678.965	0.7034206
13679.96503	1.5990977	1	69	1	3	4	21	2	11	1	13680.56627	0.7015017
13681.56412	1.6003994	1	70	1	3	4	22	1	11	1	13682.16403	0.5079846
13683.16452	1.5997481	1	71	1	3	4	23	2	11	1	13683.76405	0.7074189
13684.76427	1.6019883	1	72	1	3	4	24	1	10	1	13685.36487	0.8070753
13686.36626	1.6016344	1	73	1	9	5	1	3	n/a	n/a	n/a	n/a
13687.96789	1.5999481	1	74	1	9	5	2	3	n/a	n/a	n/a	n/a
13689.56784	1.6004993	1	75	1	9	5	3	3	n/a	n/a	n/a	n/a
13691.16834	1.6002706	1	76	1	9	5	4	3	n/a	n/a	n/a	n/a
13692.76861	1.6014091	1	77	1	9	5	5	3	n/a	n/a	n/a	n/a
13694.37002	1.6019549	1	78	1	9	5	6	3	n/a	n/a	n/a	n/a
13695.97198	1.6021495	1	79	1	9	5	7	3	n/a	n/a	n/a	n/a
13697.57413	1.6003637	1	80	1	9	5	8	3	n/a	n/a	n/a	n/a
13699.17449	1.6020194	1	81	1	9	5	9	3	n/a	n/a	n/a	n/a
13700.77651	1.6007612	1	82	1	9	5	10	3	n/a	n/a	n/a	n/a
13702.37727	1.6008091	1	83	1	9	5	11	3	n/a	n/a	n/a	n/a
13703.97808	1.6013682	1	84	1	9	5	12	3	n/a	n/a	n/a	n/a
13705.57945	1.6009423	1	85	1	5	6	1	1	10	n/a	13706.18012	n/a
13707.18039	1.5981884	1	86	1	5	6	2	1	10	1	13707.77985	0.8024446
13708.77858	1.6001359	1	87	1	5	6	3	1	10	0	13709.37887	0.8031893
13710.37871	1.5998541	1	88	1	5	6	4	1	11	1	13710.97813	0.7080747
13711.97857	1.6000133	1	89	1	5	6	5	2	11	1	13712.57883	0.7080025
13713.57858	1.6013643	1	90	1	5	6	6	2	11	1	13714.17924	0.9037247
13715.17995	1.6014169	1	91	1	5	6	7	1	10	1	13715.78099	0.6041248
13716.78136	1.6016613	1	92	1	5	6	8	2	10	1	13717.38241	0.8036772
13718.38302	1.6014933	1	93	1	5	6	9	2	10	0	13718.98381	0.8084139
13719.98452	1.6006925	1	94	1	5	6	10	1	11	0	13720.58476	0.8080656
13721.58521	1.6029484	1	95	1	5	6	11	2	12	n/a	13722.18662	n/a
13723.18816	1.6011092	1	96	1	5	6	12	1	12	n/a	13723.78852	n/a
13724.78927	1.6031869	1	97	1	5	6	13	1	12	1	13725.39147	0.7066659
13726.39245	1.6008851	1	98	1	5	6	14	2	12	1	13726.99276	0.7045335
13727.99334	1.6020885	1	99	1	5	6	15	1	12	1	13728.59443	0.8088792
13729.59543	1.6020018	1	100	1	5	6	16	2	11	1	13730.19619	0.608559
13731.19743	1.6015428	1	101	1	5	6	17	2	11	1	13731.7978	0.6084286
