onset	duration	run_number	trial_number	att_task	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
592192.2357	1.602804399	2	1	1	9	1	1	3	n/a	n/a	n/a	n/a
592193.8385	1.600264272	2	2	1	9	1	2	3	n/a	n/a	n/a	n/a
592195.4387	1.600295059	2	3	1	9	1	3	3	n/a	n/a	n/a	n/a
592197.039	1.600228261	2	4	1	9	1	4	3	n/a	n/a	n/a	n/a
592198.6393	1.600183342	2	5	1	9	1	5	3	n/a	n/a	n/a	n/a
592200.2394	1.600232317	2	6	1	9	1	6	3	n/a	n/a	n/a	n/a
592201.8397	1.600261285	2	7	1	9	1	7	3	n/a	n/a	n/a	n/a
592203.4399	1.600264171	2	8	1	9	1	8	3	n/a	n/a	n/a	n/a
592205.0402	1.600228988	2	9	1	9	1	9	3	n/a	n/a	n/a	n/a
592206.6404	1.600241878	2	10	1	9	1	10	3	n/a	n/a	n/a	n/a
592208.2407	1.600260983	2	11	1	9	1	11	3	n/a	n/a	n/a	n/a
592209.8409	1.600299537	2	12	1	9	1	12	3	n/a	n/a	n/a	n/a
592211.4412	1.600248694	2	13	1	1	2	1	2	9	0	592212.0413	0.1065774683
592213.0415	1.600154614	2	14	1	1	2	2	1	10	1	592213.6415	0.4064448864
592214.6416	1.600243492	2	15	1	1	2	3	2	10	1	592215.2417	0.4072315741
592216.2419	1.600244953	2	16	1	1	2	4	2	10	1	592216.842	0.4106436138
592217.8421	1.600244291	2	17	1	1	2	5	2	9	0	592218.4422	0.5057415392
592219.4424	1.600263678	2	18	1	1	2	6	1	10	1	592220.0425	0.5074036237
592221.0426	1.600254063	2	19	1	1	2	7	2	10	1	592221.6427	0.5052919802
592222.6429	1.600231183	2	20	1	1	2	8	2	10	1	592223.243	0.508047343
592224.2431	1.600239508	2	21	1	1	2	9	1	9	1	592224.8432	0.5077451826
592225.8434	1.600246683	2	22	1	1	2	10	2	9	1	592226.4435	0.4057578166
592227.4436	1.6002607	2	23	1	1	2	11	1	9	1	592228.0437	0.505030343
592229.0439	1.600243806	2	24	1	1	2	12	1	8	1	592229.644	0.5078004864
592230.6441	1.600276911	2	25	1	1	2	13	1	8	1	592231.2442	0.6062227406
592232.2444	1.600195241	2	26	1	1	2	14	2	8	1	592232.8444	0.7055417367
592233.8446	1.600256085	2	27	1	1	2	15	1	7	1	592234.4447	0.6066704949
592235.4448	1.600260079	2	28	1	1	2	16	1	7	1	592236.0449	0.6070533878
592237.0451	1.600283383	2	29	1	1	2	17	1	7	1	592237.6452	0.5038520278
592238.6454	1.600265419	2	30	1	1	2	18	2	6	1	592239.2455	0.4051458887
592240.2457	1.600155621	2	31	1	1	2	19	1	6	1	592240.8457	0.304745842
592241.8458	1.600266065	2	32	1	1	2	20	1	6	0	592242.4459	0.3075542313
592243.4461	1.600285604	2	33	1	1	2	21	1	7	1	592244.0462	0.1106835845
592245.0464	1.600260404	2	34	1	1	2	22	2	7	1	592245.6465	0.1096228826
592246.6466	1.600172829	2	35	1	1	2	23	1	7	1	592247.2467	0.008187498664
592248.2468	1.600229752	2	36	1	1	2	24	1	6	0	592248.8469	0.009451915044
592249.847	1.600276922	2	37	1	9	3	1	3	n/a	n/a	n/a	n/a
592251.4473	1.600235453	2	38	1	9	3	2	3	n/a	n/a	n/a	n/a
592253.0475	1.600245898	2	39	1	9	3	3	3	n/a	n/a	n/a	n/a
592254.6478	1.60023345	2	40	1	9	3	4	3	n/a	n/a	n/a	n/a
592256.248	1.600332602	2	41	1	9	3	5	3	n/a	n/a	n/a	n/a
592257.8483	1.600206089	2	42	1	9	3	6	3	n/a	n/a	n/a	n/a
592259.4486	1.600237768	2	43	1	9	3	7	3	n/a	n/a	n/a	n/a
592261.0488	1.60028801	2	44	1	9	3	8	3	n/a	n/a	n/a	n/a
592262.6491	1.600147753	2	45	1	9	3	9	3	n/a	n/a	n/a	n/a
592264.2492	1.600357575	2	46	1	9	3	10	3	n/a	n/a	n/a	n/a
592265.8496	1.600150882	2	47	1	9	3	11	3	n/a	n/a	n/a	n/a
592267.4497	1.600243311	2	48	1	9	3	12	3	n/a	n/a	n/a	n/a
592269.05	1.60023724	2	49	1	3	4	1	1	7	1	592269.6501	0.4059881672
592270.6502	1.600253376	2	50	1	3	4	2	1	7	0	592271.2503	0.008288156241
592272.2505	1.600315494	2	51	1	3	4	3	2	8	n/a	592272.8506	n/a
592273.8508	1.600179185	2	52	1	3	4	4	1	8	n/a	592274.4508	n/a
592275.451	1.600244799	2	53	1	3	4	5	2	8	1	592276.0511	0.7074101971
592277.0512	1.600273356	2	54	1	3	4	6	2	8	0	592277.6513	0.6046950358
592278.6515	1.600276472	2	55	1	3	4	7	2	9	1	592279.2516	0.4076593773
592280.2518	1.600223304	2	56	1	3	4	8	1	9	1	592280.8518	0.4065653081
592281.852	1.600272037	2	57	1	3	4	9	2	9	1	592282.4521	0.4076945878
592283.4523	1.60016562	2	58	1	3	4	10	1	8	1	592284.0523	0.5073146656
592285.0524	1.600240959	2	59	1	3	4	11	2	8	1	592285.6525	0.5071973222
592286.6527	1.600265681	2	60	1	3	4	12	1	8	1	592287.2528	0.6042048826
592288.2529	1.600326903	2	61	1	3	4	13	1	7	1	592288.8531	0.5058887053
592289.8533	1.600151934	2	62	1	3	4	14	1	7	1	592290.4533	0.6063076694
592291.4534	1.6002516	2	63	1	3	4	15	1	7	1	592292.0535	0.5078056896
592293.0537	1.600240261	2	64	1	3	4	16	2	6	1	592293.6538	0.4104543467
592294.6539	1.60025635	2	65	1	3	4	17	2	6	0	592295.254	0.3099914043
592296.2542	1.600325151	2	66	1	3	4	18	2	7	1	592296.8543	0.3098760487
592297.8545	1.600215899	2	67	1	3	4	19	1	7	1	592298.4545	0.2049198345
592299.4547	1.600233598	2	68	1	3	4	20	1	7	0	592300.0547	0.1108634674
592301.0549	1.600281148	2	69	1	3	4	21	1	8	1	592301.655	0.006871841499
592302.6552	1.6001441	2	70	1	3	4	22	2	8	n/a	592303.2553	n/a
592304.2554	1.60030245	2	71	1	3	4	23	2	8	n/a	592304.8555	n/a
