onset	duration	run_number	trial_number	att_task	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
92107.50348	1.60159254	1	1	1	9	1	1	3	n/a	n/a	n/a	n/a
92109.10508	1.600236339	1	2	1	9	1	2	3	n/a	n/a	n/a	n/a
92110.70531	1.600246875	1	3	1	9	1	3	3	n/a	n/a	n/a	n/a
92112.30556	1.600327817	1	4	1	9	1	4	3	n/a	n/a	n/a	n/a
92113.90589	1.600172673	1	5	1	9	1	5	3	n/a	n/a	n/a	n/a
92115.50606	1.600279254	1	6	1	9	1	6	3	n/a	n/a	n/a	n/a
92117.10634	1.600279009	1	7	1	9	1	7	3	n/a	n/a	n/a	n/a
92118.70662	1.600243567	1	8	1	9	1	8	3	n/a	n/a	n/a	n/a
92120.30686	1.600239939	1	9	1	9	1	9	3	n/a	n/a	n/a	n/a
92121.9071	1.600235185	1	10	1	9	1	10	3	n/a	n/a	n/a	n/a
92123.50734	1.600233787	1	11	1	9	1	11	3	n/a	n/a	n/a	n/a
92125.10757	1.600099666	1	12	1	9	1	12	3	n/a	n/a	n/a	n/a
92126.70767	1.600254684	1	13	1	1	2	1	1	9	n/a	92127.30776	n/a
92128.30793	1.600230034	1	14	1	1	2	2	1	9	n/a	92128.90802	n/a
92129.90816	1.60025678	1	15	1	1	2	3	1	9	n/a	92130.50827	n/a
92131.50841	1.600244543	1	16	1	1	2	4	2	9	n/a	92132.1085	n/a
92133.10866	1.600234703	1	17	1	1	2	5	1	9	n/a	92133.70874	n/a
92134.70889	1.600235812	1	18	1	1	2	6	1	9	n/a	92135.30898	n/a
92136.30913	1.600239515	1	19	1	1	2	7	2	9	n/a	92136.90922	n/a
92137.90937	1.600232497	1	20	1	1	2	8	2	9	n/a	92138.50944	n/a
92139.5096	1.600242599	1	21	1	1	2	9	1	9	n/a	92140.1097	n/a
92141.10984	1.600233752	1	22	1	1	2	10	2	9	n/a	92141.70993	n/a
92142.71008	1.60023638	1	23	1	1	2	11	1	9	n/a	92143.31017	n/a
92144.31031	1.600238971	1	24	1	1	2	12	1	9	n/a	92144.9104	n/a
92145.91055	1.600234035	1	25	1	1	2	13	1	9	1	92146.51064	0.9128786336
92147.51079	1.600241592	1	26	1	1	2	14	1	9	n/a	92148.11085	n/a
92149.11103	1.600240454	1	27	1	1	2	15	1	9	n/a	92149.71112	n/a
92150.71127	1.600225951	1	28	1	1	2	16	2	9	n/a	92151.31136	n/a
92152.31149	1.600237971	1	29	1	1	2	17	2	9	1	92152.91159	0.4060033993
92153.91173	1.600344552	1	30	1	1	2	18	1	9	n/a	92154.51182	n/a
92155.51208	1.600131698	1	31	1	1	2	19	1	9	n/a	92156.11206	n/a
92157.11221	1.60026298	1	32	1	1	2	20	1	9	1	92157.7123	0.5130495271
92158.71247	1.600283033	1	33	1	1	2	21	2	8	n/a	92159.31264	n/a
92160.31275	1.600270113	1	34	1	1	2	22	2	8	n/a	92160.91286	n/a
92161.91302	1.600239302	1	35	1	1	2	23	1	8	n/a	92162.51311	n/a
92163.51326	1.600117481	1	36	1	1	2	24	2	8	1	92164.11335	0.8124336788
92165.11338	1.600236243	1	37	1	9	3	1	3	n/a	n/a	n/a	n/a
92166.71362	1.600239898	1	38	1	9	3	2	3	n/a	n/a	n/a	n/a
92168.31386	1.600252923	1	39	1	9	3	3	3	n/a	n/a	n/a	n/a
92169.91411	1.600225829	1	40	1	9	3	4	3	n/a	n/a	n/a	n/a
92171.51434	1.600238056	1	41	1	9	3	5	3	n/a	n/a	n/a	n/a
92173.11457	1.600244487	1	42	1	9	3	6	3	n/a	n/a	n/a	n/a
92174.71482	1.600232779	1	43	1	9	3	7	3	n/a	n/a	n/a	n/a
92176.31505	1.600229234	1	44	1	9	3	8	3	n/a	n/a	n/a	n/a
92177.91528	1.600249115	1	45	1	9	3	9	3	n/a	n/a	n/a	n/a
92179.51553	1.600229744	1	46	1	9	3	10	3	n/a	n/a	n/a	n/a
92181.11576	1.600221669	1	47	1	9	3	11	3	n/a	n/a	n/a	n/a
92182.71598	1.600255841	1	48	1	9	3	12	3	n/a	n/a	n/a	n/a
92184.31624	1.60021942	1	49	1	3	4	1	1	8	n/a	92184.91631	n/a
92185.91646	1.600257453	1	50	1	3	4	2	2	8	n/a	92186.51656	n/a
92187.51671	1.600227829	1	51	1	3	4	3	1	8	n/a	92188.1168	n/a
92189.11694	1.600242297	1	52	1	3	4	4	1	8	n/a	92189.71704	n/a
92190.71718	1.600242598	1	53	1	3	4	5	2	8	n/a	92191.31726	n/a
92192.31743	1.600237951	1	54	1	3	4	6	2	8	n/a	92192.91751	n/a
92193.91766	1.600231452	1	55	1	3	4	7	1	8	n/a	92194.51774	n/a
92195.5179	1.600234407	1	56	1	3	4	8	1	8	n/a	92196.11797	n/a
92197.11813	1.600282926	1	57	1	3	4	9	1	8	n/a	92197.71822	n/a
92198.71841	1.60019449	1	58	1	3	4	10	1	8	n/a	92199.31847	n/a
92200.31861	1.600262989	1	59	1	3	4	11	2	8	n/a	92200.91871	n/a
92201.91887	1.600289435	1	60	1	3	4	12	1	8	n/a	92202.51898	n/a
92203.51916	1.600262826	1	61	1	3	4	13	1	8	n/a	92204.11925	n/a
92205.11942	1.600112483	1	62	1	3	4	14	1	8	0	92205.71951	0.6142106477
92206.71954	1.600364043	1	63	1	3	4	15	2	9	n/a	92207.31967	n/a
92208.3199	1.600179196	1	64	1	3	4	16	1	9	n/a	92208.91989	n/a
92209.92008	1.600250332	1	65	1	3	4	17	1	9	n/a	92210.52015	n/a
