onset	duration	run_number	trial_number	att_task	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
92485.94918	1.603645864	2	1	1	9	1	1	3	n/a	n/a	n/a	n/a
92487.55282	1.600249857	2	2	1	9	1	2	3	n/a	n/a	n/a	n/a
92489.15307	1.600246771	2	3	1	9	1	3	3	n/a	n/a	n/a	n/a
92490.75332	1.600233224	2	4	1	9	1	4	3	n/a	n/a	n/a	n/a
92492.35355	1.600232319	2	5	1	9	1	5	3	n/a	n/a	n/a	n/a
92493.95378	1.600235167	2	6	1	9	1	6	3	n/a	n/a	n/a	n/a
92495.55402	1.600278541	2	7	1	9	1	7	3	n/a	n/a	n/a	n/a
92497.1543	1.600195659	2	8	1	9	1	8	3	n/a	n/a	n/a	n/a
92498.75449	1.600356575	2	9	1	9	1	9	3	n/a	n/a	n/a	n/a
92500.35485	1.60009773	2	10	1	9	1	10	3	n/a	n/a	n/a	n/a
92501.95495	1.600243643	2	11	1	9	1	11	3	n/a	n/a	n/a	n/a
92503.55519	1.600245195	2	12	1	9	1	12	3	n/a	n/a	n/a	n/a
92505.15544	1.600242281	2	13	1	1	2	1	2	15	1	92505.75553	0.6124236406
92506.75568	1.600252666	2	14	1	1	2	2	1	15	0	92507.35577	0.6124426454
92508.35593	1.600229019	2	15	1	1	2	3	1	15	0	92508.95602	0.6133659362
92509.95616	1.600229596	2	16	1	1	2	4	2	15	1	92510.55624	0.40836016
92511.55639	1.600231929	2	17	1	1	2	5	1	15	0	92512.15647	0.4121096071
92513.15662	1.600252342	2	18	1	1	2	6	1	15	0	92513.75672	0.610170893
92514.75687	1.600235352	2	19	1	1	2	7	2	15	0	92515.35697	0.609576137
92516.35711	1.60026779	2	20	1	1	2	8	2	15	0	92516.95721	0.5052219793
92517.95738	1.600278526	2	21	1	1	2	9	2	15	0	92518.55748	0.4124637243
92519.55766	1.600273256	2	22	1	1	2	10	1	15	0	92520.15777	0.7109662216
92521.15793	1.600119453	2	23	1	1	2	11	1	15	0	92521.75802	0.5107530987
92522.75805	1.600225134	2	24	1	1	2	12	2	15	0	92523.35815	0.7132340357
92524.35827	1.600343385	2	25	1	1	2	13	1	15	0	92524.95837	0.5127864357
92525.95862	1.600138605	2	26	1	1	2	14	1	15	0	92526.55861	0.6101514882
92527.55876	1.600244243	2	27	1	1	2	15	2	15	0	92528.15884	0.6059019503
92529.159	1.60023061	2	28	1	1	2	16	1	15	0	92529.75909	0.6127644745
92530.75923	1.600246228	2	29	1	1	2	17	2	15	0	92531.35933	0.4130336934
92532.35948	1.600241428	2	30	1	1	2	18	2	15	0	92532.95956	0.7131104547
92533.95972	1.600237862	2	31	1	1	2	19	2	15	0	92534.55988	0.5123369207
92535.55996	1.600229096	2	32	1	1	2	20	1	15	0	92536.16004	0.4119183124
92537.16019	1.600235924	2	33	1	1	2	21	1	15	0	92537.76026	0.5124459974
92538.76042	1.600236743	2	34	1	1	2	22	2	15	0	92539.36052	0.512291026
92540.36066	1.600247575	2	35	1	1	2	23	1	15	0	92540.96076	0.4124426987
92541.96091	1.600222877	2	36	1	1	2	24	1	15	0	92542.56098	0.6050401934
92543.56113	1.600238819	2	37	1	9	3	1	3	n/a	n/a	n/a	n/a
92545.16137	1.600248019	2	38	1	9	3	2	3	n/a	n/a	n/a	n/a
92546.76162	1.600280145	2	39	1	9	3	3	3	n/a	n/a	n/a	n/a
92548.3619	1.600286712	2	40	1	9	3	4	3	n/a	n/a	n/a	n/a
