onset	duration	run_number	trial_number	att_task	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
498882.5377	1.602353316	2	1	1	9	1	1	3	n/a	n/a	n/a	n/a
498884.14	1.600227694	2	2	1	9	1	2	3	n/a	n/a	n/a	n/a
498885.7403	1.6003595	2	3	1	9	1	3	3	n/a	n/a	n/a	n/a
498887.3406	1.600114369	2	4	1	9	1	4	3	n/a	n/a	n/a	n/a
498888.9407	1.600249128	2	5	1	9	1	5	3	n/a	n/a	n/a	n/a
498890.541	1.600231881	2	6	1	9	1	6	3	n/a	n/a	n/a	n/a
498892.1412	1.600251651	2	7	1	9	1	7	3	n/a	n/a	n/a	n/a
498893.7415	1.600237923	2	8	1	9	1	8	3	n/a	n/a	n/a	n/a
498895.3417	1.60025103	2	9	1	9	1	9	3	n/a	n/a	n/a	n/a
498896.942	1.600230393	2	10	1	9	1	10	3	n/a	n/a	n/a	n/a
498898.5422	1.600242354	2	11	1	9	1	11	3	n/a	n/a	n/a	n/a
498900.1424	1.600253354	2	12	1	9	1	12	3	n/a	n/a	n/a	n/a
498901.7427	1.600279478	2	13	1	1	2	1	1	10	n/a	498902.3428	n/a
498903.343	1.600191673	2	14	1	1	2	2	1	10	1	498903.943	0.6075840719
498904.9432	1.600228432	2	15	1	1	2	3	2	9	1	498905.5432	0.6125852838
498906.5434	1.60024047	2	16	1	1	2	4	1	9	1	498907.1435	0.7090728541
498908.1436	1.600231863	2	17	1	1	2	5	2	9	1	498908.7437	0.6098525231
498909.7439	1.60027535	2	18	1	1	2	6	2	8	1	498910.3439	0.7127123153
498911.3441	1.600276295	2	19	1	1	2	7	1	8	1	498911.9442	0.5120355127
498912.9444	1.600288603	2	20	1	1	2	8	2	8	1	498913.5445	0.4108806408
498914.5447	1.60011586	2	21	1	1	2	9	2	7	n/a	498915.1448	n/a
498916.1448	1.600273443	2	22	1	1	2	10	2	7	1	498916.7449	0.01415224624
498917.7451	1.600275649	2	23	1	1	2	11	2	7	1	498918.3452	0.4121552738
498919.3454	1.600285826	2	24	1	1	2	12	1	7	1	498919.9455	0.4075485172
498920.9456	1.600121923	2	25	1	1	2	13	2	6	1	498921.5457	0.3109793974
498922.5458	1.600248722	2	26	1	1	2	14	2	6	1	498923.1459	0.4076317298
498924.146	1.600236084	2	27	1	1	2	15	1	6	1	498924.7461	0.5155030831
498925.7463	1.60024163	2	28	1	1	2	16	1	5	n/a	498926.3463	n/a
498927.3465	1.600344503	2	29	1	1	2	17	1	5	0	498927.9467	0.7105297198
498928.9468	1.60019169	2	30	1	1	2	18	2	6	0	498929.5468	0.308956287
498930.547	1.600175508	2	31	1	1	2	19	1	7	1	498931.147	0.5122656206
498932.1472	1.600272402	2	32	1	1	2	20	1	7	1	498932.7473	0.6082924476
498933.7475	1.600286626	2	33	1	1	2	21	1	7	0	498934.3476	0.509544991
498935.3478	1.60027242	2	34	1	1	2	22	2	8	0	498935.9477	0.5104370029
498936.948	1.600121575	2	35	1	1	2	23	2	9	1	498937.548	0.4131025771
498938.5482	1.600232701	2	36	1	1	2	24	1	9	1	498939.1484	0.3114153817
498940.1484	1.600241084	2	37	1	9	3	1	3	n/a	n/a	n/a	n/a
498941.7486	1.600244459	2	38	1	9	3	2	3	n/a	n/a	n/a	n/a
498943.3489	1.600243709	2	39	1	9	3	3	3	n/a	n/a	n/a	n/a
498944.9491	1.600235154	2	40	1	9	3	4	3	n/a	n/a	n/a	n/a
498946.5494	1.600258367	2	41	1	9	3	5	3	n/a	n/a	n/a	n/a
498948.1496	1.600211434	2	42	1	9	3	6	3	n/a	n/a	n/a	n/a
498949.7498	1.600249768	2	43	1	9	3	7	3	n/a	n/a	n/a	n/a
498951.3501	1.600277764	2	44	1	9	3	8	3	n/a	n/a	n/a	n/a
498952.9504	1.60028578	2	45	1	9	3	9	3	n/a	n/a	n/a	n/a
498954.5506	1.60026139	2	46	1	9	3	10	3	n/a	n/a	n/a	n/a
498956.1509	1.600229691	2	47	1	9	3	11	3	n/a	n/a	n/a	n/a
498957.7511	1.600115809	2	48	1	9	3	12	3	n/a	n/a	n/a	n/a
498959.3512	1.600248261	2	49	1	3	4	1	1	9	n/a	498959.9513	n/a
498960.9515	1.600246406	2	50	1	3	4	2	2	9	1	498961.5516	-0.0894535163
498962.5517	1.600242385	2	51	1	3	4	3	2	8	0	498963.1518	0.608485062
498964.152	1.60023037	2	52	1	3	4	4	2	9	1	498964.7521	0.512934414
498965.7522	1.600242538	2	53	1	3	4	5	1	9	1	498966.3523	0.5088089377
498967.3525	1.600242647	2	54	1	3	4	6	1	9	1	498967.9526	0.6133888304
498968.9527	1.600245274	2	55	1	3	4	7	2	8	1	498969.5528	0.2157636014
498970.5529	1.600226857	2	56	1	3	4	8	1	8	1	498971.153	0.4083065916
498972.1532	1.600247374	2	57	1	3	4	9	2	8	1	498972.7533	0.5112959936
498973.7534	1.600290068	2	58	1	3	4	10	1	7	1	498974.3535	0.6126389633
498975.3537	1.600280585	2	59	1	3	4	11	1	7	1	498975.9538	0.5134419685
498976.954	1.600249151	2	60	1	3	4	12	2	7	1	498977.5541	0.4091843889
498978.5542	1.6001146	2	61	1	3	4	13	1	6	1	498979.1542	0.6135056812
498980.1544	1.600225462	2	62	1	3	4	14	2	6	1	498980.7544	0.5051133437
498981.7546	1.60025443	2	63	1	3	4	15	1	6	1	498982.3547	0.610445268
498983.3548	1.600241869	2	64	1	3	4	16	2	5	n/a	498983.9549	n/a
498984.9551	1.600240308	2	65	1	3	4	17	1	5	1	498985.5553	-0.07971087744
498986.5553	1.600252843	2	66	1	3	4	18	1	5	0	498987.1554	0.7120296824
498988.1556	1.600240593	2	67	1	3	4	19	1	6	1	498988.7557	0.8121696765
498989.7558	1.600235499	2	68	1	3	4	20	2	6	0	498990.3559	0.6131496351
498991.356	1.600243039	2	69	1	3	4	21	1	7	0	498991.9561	0.2144342923
498992.9563	1.600242293	2	70	1	3	4	22	1	8	1	498993.5564	0.4097035989
498994.5565	1.600250267	2	71	1	3	4	23	2	8	0	498995.1566	0.6130366219
498996.1568	1.600328597	2	72	1	3	4	24	1	9	0	498996.7569	0.5087149416
498997.7571	1.600257262	2	73	1	9	5	1	3	n/a	n/a	n/a	n/a
498999.3574	1.600095522	2	74	1	9	5	2	3	n/a	n/a	n/a	n/a
499000.9575	1.600249791	2	75	1	9	5	3	3	n/a	n/a	n/a	n/a
499002.5577	1.600233378	2	76	1	9	5	4	3	n/a	n/a	n/a	n/a
499004.1579	1.600239969	2	77	1	9	5	5	3	n/a	n/a	n/a	n/a
499005.7582	1.600247968	2	78	1	9	5	6	3	n/a	n/a	n/a	n/a
499007.3584	1.600235586	2	79	1	9	5	7	3	n/a	n/a	n/a	n/a
499008.9587	1.600241115	2	80	1	9	5	8	3	n/a	n/a	n/a	n/a
499010.5589	1.600235823	2	81	1	9	5	9	3	n/a	n/a	n/a	n/a
499012.1591	1.600241015	2	82	1	9	5	10	3	n/a	n/a	n/a	n/a
499013.7594	1.600360264	2	83	1	9	5	11	3	n/a	n/a	n/a	n/a
499015.3597	1.600230392	2	84	1	9	5	12	3	n/a	n/a	n/a	n/a
499016.96	1.600126613	2	85	1	5	6	1	1	10	1	499017.56	0.8122097844
499018.5601	1.6002424	2	86	1	5	6	2	1	10	1	499019.1602	0.5074135462
499020.1603	1.600232338	2	87	1	5	6	3	1	10	1	499020.7604	0.407805968
499021.7606	1.600248347	2	88	1	5	6	4	2	9	1	499022.3607	0.4092273232
499023.3608	1.600342542	2	89	1	5	6	5	1	9	1	499023.9609	0.7122006317
499024.9612	1.600214541	2	90	1	5	6	6	1	9	1	499025.5612	0.607507929
499026.5614	1.600255211	2	91	1	5	6	7	2	8	1	499027.1615	0.8107423112
499028.1616	1.600137583	2	92	1	5	6	8	1	8	1	499028.7617	0.5048564125
499029.7618	1.600236798	2	93	1	5	6	9	1	8	1	499030.3619	0.9131303995
499031.362	1.600099198	2	94	1	5	6	10	2	7	1	499031.9621	0.6129010528
499032.9621	1.600370736	2	95	1	5	6	11	1	7	1	499033.5624	0.4129509974
499034.5625	1.600222984	2	96	1	5	6	12	1	7	0	499035.1627	0.8131003277
499036.1627	1.600253393	2	97	1	5	6	13	1	8	1	499036.7628	0.8134022831
499037.763	1.600270357	2	98	1	5	6	14	2	8	1	499038.3631	0.6122241462
499039.3632	1.600287626	2	99	1	5	6	15	1	8	1	499039.9634	0.4118289731
499040.9635	1.600279803	2	100	1	5	6	16	2	7	1	499041.5636	0.9106436567
