onset	duration	run_number	trial_number	att_task	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
673981.978	1.598280402	2	1	1	9	1	1	3	n/a	n/a	n/a	n/a
673983.5762	1.600096714	2	2	1	9	1	2	3	n/a	n/a	n/a	n/a
673985.1763	1.60023646	2	3	1	9	1	3	3	n/a	n/a	n/a	n/a
673986.7766	1.600240065	2	4	1	9	1	4	3	n/a	n/a	n/a	n/a
673988.3768	1.600244151	2	5	1	9	1	5	3	n/a	n/a	n/a	n/a
673989.977	1.600250624	2	6	1	9	1	6	3	n/a	n/a	n/a	n/a
673991.5773	1.600354588	2	7	1	9	1	7	3	n/a	n/a	n/a	n/a
673993.1777	1.600123054	2	8	1	9	1	8	3	n/a	n/a	n/a	n/a
673994.7778	1.600236794	2	9	1	9	1	9	3	n/a	n/a	n/a	n/a
673996.378	1.600246964	2	10	1	9	1	10	3	n/a	n/a	n/a	n/a
673997.9783	1.600234929	2	11	1	9	1	11	3	n/a	n/a	n/a	n/a
673999.5785	1.600278088	2	12	1	9	1	12	3	n/a	n/a	n/a	n/a
674001.1788	1.600264774	2	13	1	1	2	1	2	3	n/a	674001.7789	n/a
674002.779	1.600283073	2	14	1	1	2	2	2	3	1	674003.3792	0.6102575082
674004.3793	1.600103956	2	15	1	1	2	3	2	2	1	674004.9794	0.5063109512
674005.9794	1.600243669	2	16	1	1	2	4	1	2	1	674006.5795	0.6141487444
674007.5797	1.600266886	2	17	1	1	2	5	1	2	n/a	674008.1798	n/a
674009.1799	1.600228785	2	18	1	1	2	6	1	2	0	674009.78	0.5142978149
674010.7802	1.600236806	2	19	1	1	2	7	2	3	1	674011.3802	0.3134902141
674012.3804	1.600239894	2	20	1	1	2	8	1	3	1	674012.9805	0.5121067325
674013.9806	1.600236152	2	21	1	1	2	9	2	3	1	674014.5807	0.4117036379
674015.5809	1.60034659	2	22	1	1	2	10	2	2	1	674016.181	0.5133103085
674017.1812	1.600251105	2	23	1	1	2	11	2	2	1	674017.7812	0.7134543684
674018.7815	1.600107537	2	24	1	1	2	12	2	2	0	674019.3814	0.7138007324
674020.3816	1.60024857	2	25	1	1	2	13	2	3	0	674020.9817	0.5067742689
674021.9818	1.600241353	2	26	1	1	2	14	1	4	1	674022.5819	0.413239245
674023.5821	1.60023856	2	27	1	1	2	15	1	4	0	674024.1822	0.4097606909
674025.1823	1.600228128	2	28	1	1	2	16	1	5	0	674025.7824	0.412256532
674026.7825	1.600254865	2	29	1	1	2	17	2	6	1	674027.3827	0.8123981127
674028.3828	1.600267791	2	30	1	1	2	18	2	6	0	674028.9829	0.4096301453
674029.9831	1.600292468	2	31	1	1	2	19	2	7	1	674030.5832	0.6120428072
674031.5834	1.600267276	2	32	1	1	2	20	1	7	1	674032.1835	0.8077221985
674033.1836	1.600110866	2	33	1	1	2	21	2	7	1	674033.7837	0.5133835691
674034.7837	1.600229134	2	34	1	1	2	22	1	6	1	674035.3838	0.6116637795
674036.384	1.600251471	2	35	1	1	2	23	1	6	0	674036.9841	0.3110022903
674037.9842	1.600202149	2	36	1	1	2	24	1	7	0	674038.5843	0.3096844733
674039.5844	1.600255552	2	37	1	9	3	1	3	n/a	n/a	n/a	n/a
674041.1847	1.600253664	2	38	1	9	3	2	3	n/a	n/a	n/a	n/a
674042.7849	1.600275968	2	39	1	9	3	3	3	n/a	n/a	n/a	n/a
674044.3852	1.600281697	2	40	1	9	3	4	3	n/a	n/a	n/a	n/a
674045.9855	1.600268322	2	41	1	9	3	5	3	n/a	n/a	n/a	n/a
674047.5858	1.600092339	2	42	1	9	3	6	3	n/a	n/a	n/a	n/a
674049.1858	1.600260746	2	43	1	9	3	7	3	n/a	n/a	n/a	n/a
674050.7861	1.600228553	2	44	1	9	3	8	3	n/a	n/a	n/a	n/a
674052.3863	1.600243817	2	45	1	9	3	9	3	n/a	n/a	n/a	n/a
674053.9866	1.60025747	2	46	1	9	3	10	3	n/a	n/a	n/a	n/a
674055.5868	1.600261564	2	47	1	9	3	11	3	n/a	n/a	n/a	n/a
674057.1871	1.600217259	2	48	1	9	3	12	3	n/a	n/a	n/a	n/a
674058.7873	1.600228594	2	49	1	3	4	1	1	8	1	674059.3874	0.1076204159
674060.3875	1.60027073	2	50	1	3	4	2	2	8	1	674060.9877	0.4090402274
674061.9878	1.600246881	2	51	1	3	4	3	2	8	1	674062.5879	0.4122418445
674063.5881	1.600225171	2	52	1	3	4	4	2	7	1	674064.1881	0.4076845158
674065.1883	1.600220482	2	53	1	3	4	5	1	7	1	674065.7884	0.4056283283
674066.7885	1.600253506	2	54	1	3	4	6	1	7	1	674067.3886	0.7132316679
674068.3888	1.600224547	2	55	1	3	4	7	1	6	1	674068.9889	0.6095135809
674069.989	1.600250834	2	56	1	3	4	8	2	6	1	674070.5891	0.8084939799
674071.5892	1.600237289	2	57	1	3	4	9	1	6	1	674072.1893	0.5110542384
674073.1895	1.600244942	2	58	1	3	4	10	1	5	0	674073.7896	0.5132902915
674074.7897	1.6002204	2	59	1	3	4	11	2	6	0	674075.3898	0.5133526163
674076.3899	1.600255623	2	60	1	3	4	12	2	7	1	674076.99	0.5050617619
674077.9902	1.600240965	2	61	1	3	4	13	2	7	1	674078.5903	0.5084714445
674079.5904	1.600234312	2	62	1	3	4	14	2	7	1	674080.1905	0.6083741974
674081.1907	1.600342423	2	63	1	3	4	15	1	6	1	674081.7908	0.5136273324
674082.791	1.600134283	2	64	1	3	4	16	1	6	1	674083.391	0.5132475558
674084.3911	1.600240265	2	65	1	3	4	17	2	6	1	674084.9912	0.5086182915
674085.9914	1.600271238	2	66	1	3	4	18	1	5	1	674086.5915	0.6124181339
674087.5917	1.600298721	2	67	1	3	4	19	1	5	1	674088.1918	0.7104312072
674089.192	1.600248592	2	68	1	3	4	20	2	5	1	674089.792	0.5111661337
674090.7922	1.600117448	2	69	1	3	4	21	2	4	1	674091.3922	0.6129185375
674092.3923	1.600255318	2	70	1	3	4	22	1	4	1	674092.9924	0.6124050386
674093.9926	1.600227212	2	71	1	3	4	23	1	4	1	674094.5927	0.7125113399
674095.5928	1.600251194	2	72	1	3	4	24	1	3	0	674096.1929	0.512235126
674097.1931	1.600235359	2	73	1	9	5	1	3	n/a	n/a	n/a	n/a
674098.7933	1.600242365	2	74	1	9	5	2	3	n/a	n/a	n/a	n/a
674100.3935	1.600162635	2	75	1	9	5	3	3	n/a	n/a	n/a	n/a
674101.9937	1.600402353	2	76	1	9	5	4	3	n/a	n/a	n/a	n/a
674103.5941	1.6001508	2	77	1	9	5	5	3	n/a	n/a	n/a	n/a
674105.1942	1.600227893	2	78	1	9	5	6	3	n/a	n/a	n/a	n/a
674106.7945	1.600239989	2	79	1	9	5	7	3	n/a	n/a	n/a	n/a
674108.3947	1.600240723	2	80	1	9	5	8	3	n/a	n/a	n/a	n/a
674109.995	1.600236913	2	81	1	9	5	9	3	n/a	n/a	n/a	n/a
674111.5952	1.600219208	2	82	1	9	5	10	3	n/a	n/a	n/a	n/a
674113.1954	1.600268699	2	83	1	9	5	11	3	n/a	n/a	n/a	n/a
