onset	duration	run_number	trial_number	att_task	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
93951.50527	1.599648273	1	1	1	9	1	1	3	n/a	n/a	n/a	n/a
93953.10492	1.600258577	1	2	1	9	1	2	3	n/a	n/a	n/a	n/a
93954.70518	1.60024325	1	3	1	9	1	3	3	n/a	n/a	n/a	n/a
93956.30542	1.600258241	1	4	1	9	1	4	3	n/a	n/a	n/a	n/a
93957.90568	1.600237936	1	5	1	9	1	5	3	n/a	n/a	n/a	n/a
93959.50592	1.600228894	1	6	1	9	1	6	3	n/a	n/a	n/a	n/a
93961.10614	1.600266431	1	7	1	9	1	7	3	n/a	n/a	n/a	n/a
93962.70641	1.600235789	1	8	1	9	1	8	3	n/a	n/a	n/a	n/a
93964.30665	1.600241466	1	9	1	9	1	9	3	n/a	n/a	n/a	n/a
93965.90689	1.600293873	1	10	1	9	1	10	3	n/a	n/a	n/a	n/a
93967.50718	1.600283099	1	11	1	9	1	11	3	n/a	n/a	n/a	n/a
93969.10747	1.600247369	1	12	1	9	1	12	3	n/a	n/a	n/a	n/a
93970.70771	1.600138243	1	13	1	1	2	1	1	9	n/a	93971.3077	n/a
93972.30785	1.60025226	1	14	1	1	2	2	2	9	n/a	93972.90793	n/a
93973.9081	1.600245608	1	15	1	1	2	3	1	9	n/a	93974.50819	n/a
93975.50835	1.60023065	1	16	1	1	2	4	1	9	n/a	93976.10854	n/a
93977.10858	1.600244164	1	17	1	1	2	5	1	9	n/a	93977.70868	n/a
93978.70882	1.600278122	1	18	1	1	2	6	1	9	n/a	93979.30892	n/a
93980.3091	1.60029073	1	19	1	1	2	7	2	9	n/a	93980.90921	n/a
93981.90939	1.600279355	1	20	1	1	2	8	1	9	n/a	93982.50949	n/a
93983.50967	1.600231358	1	21	1	1	2	9	2	9	n/a	93984.10976	n/a
93985.1099	1.600105725	1	22	1	1	2	10	1	9	n/a	93985.71001	n/a
93986.71001	1.600262206	1	23	1	1	2	11	2	9	n/a	93987.31012	n/a
93988.31027	1.600235744	1	24	1	1	2	12	2	9	n/a	93988.91037	n/a
93989.91051	1.600273183	1	25	1	1	2	13	2	9	n/a	93990.51062	n/a
93991.51078	1.600265016	1	26	1	1	2	14	1	9	n/a	93992.11087	n/a
93993.11104	1.60029489	1	27	1	1	2	15	2	9	n/a	93993.71114	n/a
93994.71134	1.600280293	1	28	1	1	2	16	2	9	n/a	93995.31143	n/a
93996.31162	1.600239717	1	29	1	1	2	17	1	9	n/a	93996.91171	n/a
93997.91186	1.600107762	1	30	1	1	2	18	1	9	n/a	93998.51181	n/a
93999.51197	1.600266239	1	31	1	1	2	19	2	9	n/a	94000.11207	n/a
94001.11223	1.600237813	1	32	1	1	2	20	2	9	n/a	94001.71232	n/a
94002.71247	1.600267673	1	33	1	1	2	21	1	9	n/a	94003.31256	n/a
94004.31274	1.600343505	1	34	1	1	2	22	1	9	n/a	94004.91282	n/a
94005.91308	1.600143959	1	35	1	1	2	23	1	9	n/a	94006.51308	n/a
94007.51323	1.600240217	1	36	1	1	2	24	2	9	n/a	94008.11331	n/a
94009.11347	1.600237052	1	37	1	9	3	1	3	n/a	n/a	n/a	n/a
94010.7137	1.600247817	1	38	1	9	3	2	3	n/a	n/a	n/a	n/a
94012.31395	1.6002482	1	39	1	9	3	3	3	n/a	n/a	n/a	n/a
94013.9142	1.600253176	1	40	1	9	3	4	3	n/a	n/a	n/a	n/a
94015.51445	1.600230907	1	41	1	9	3	5	3	n/a	n/a	n/a	n/a
94017.11468	1.600241065	1	42	1	9	3	6	3	n/a	n/a	n/a	n/a
94018.71493	1.600251883	1	43	1	9	3	7	3	n/a	n/a	n/a	n/a
94020.31518	1.6002269	1	44	1	9	3	8	3	n/a	n/a	n/a	n/a
94021.9154	1.600258215	1	45	1	9	3	9	3	n/a	n/a	n/a	n/a
94023.51566	1.600260279	1	46	1	9	3	10	3	n/a	n/a	n/a	n/a
94025.11592	1.600291796	1	47	1	9	3	11	3	n/a	n/a	n/a	n/a
94026.71621	1.600265547	1	48	1	9	3	12	3	n/a	n/a	n/a	n/a
94028.31648	1.600254311	1	49	1	3	4	1	2	9	n/a	94028.91645	n/a
94029.91673	1.600137349	1	50	1	3	4	2	1	9	n/a	94030.51672	n/a
94031.51687	1.600351751	1	51	1	3	4	3	1	9	n/a	94032.11696	n/a
94033.11722	1.600144974	1	52	1	3	4	4	1	9	n/a	94033.71721	n/a
94034.71737	1.600241605	1	53	1	3	4	5	1	9	n/a	94035.31746	n/a
94036.31761	1.600259569	1	54	1	3	4	6	2	9	n/a	94036.91769	n/a
94037.91787	1.60024836	1	55	1	3	4	7	2	9	n/a	94038.51794	n/a
94039.51812	1.600218185	1	56	1	3	4	8	2	9	n/a	94040.11818	n/a
94041.11834	1.600232577	1	57	1	3	4	9	2	9	n/a	94041.71854	n/a
94042.71857	1.600261852	1	58	1	3	4	10	2	9	n/a	94043.31867	n/a
94044.31883	1.60023525	1	59	1	3	4	11	1	9	n/a	94044.91891	n/a
94045.91907	1.600237981	1	60	1	3	4	12	2	9	n/a	94046.51916	n/a
94047.5193	1.600272812	1	61	1	3	4	13	2	9	n/a	94048.1194	n/a
94049.11958	1.600226878	1	62	1	3	4	14	2	9	n/a	94049.71963	n/a
94050.7198	1.600241413	1	63	1	3	4	15	1	9	n/a	94051.31991	n/a
94052.32004	1.600256066	1	64	1	3	4	16	2	9	n/a	94052.92013	n/a
94053.9203	1.600225425	1	65	1	3	4	17	1	9	n/a	94054.52036	n/a
94055.52053	1.600318729	1	66	1	3	4	18	2	9	n/a	94056.12062	n/a
94057.12084	1.600257679	1	67	1	3	4	19	1	9	n/a	94057.72088	n/a
94058.7211	1.600160807	1	68	1	3	4	20	1	9	n/a	94059.32111	n/a
94060.32126	1.600239223	1	69	1	3	4	21	1	9	n/a	94060.92136	n/a
94061.9215	1.600242723	1	70	1	3	4	22	2	9	n/a	94062.52159	n/a
94063.52175	1.600227488	1	71	1	3	4	23	2	9	n/a	94064.12184	n/a
94065.12197	1.600245594	1	72	1	3	4	24	2	9	n/a	94065.72208	n/a
94066.72222	1.600300919	1	73	1	9	5	1	3	n/a	n/a	n/a	n/a
94068.32252	1.600270467	1	74	1	9	5	2	3	n/a	n/a	n/a	n/a
94069.92279	1.600272468	1	75	1	9	5	3	3	n/a	n/a	n/a	n/a
94071.52306	1.600166161	1	76	1	9	5	4	3	n/a	n/a	n/a	n/a
94073.12323	1.600283413	1	77	1	9	5	5	3	n/a	n/a	n/a	n/a
94074.72351	1.600281897	1	78	1	9	5	6	3	n/a	n/a	n/a	n/a
94076.32379	1.600124743	1	79	1	9	5	7	3	n/a	n/a	n/a	n/a
94077.92392	1.600261589	1	80	1	9	5	8	3	n/a	n/a	n/a	n/a
94079.52418	1.600232817	1	81	1	9	5	9	3	n/a	n/a	n/a	n/a
94081.12441	1.600240013	1	82	1	9	5	10	3	n/a	n/a	n/a	n/a
94082.72465	1.600253252	1	83	1	9	5	11	3	n/a	n/a	n/a	n/a
94084.32491	1.600243156	1	84	1	9	5	12	3	n/a	n/a	n/a	n/a
94085.92515	1.60023719	1	85	1	5	6	1	2	9	n/a	94086.52525	n/a
94087.52539	1.600250381	1	86	1	5	6	2	2	9	n/a	94088.12549	n/a
94089.12564	1.600235594	1	87	1	5	6	3	1	9	n/a	94089.72573	n/a
94090.72587	1.600314515	1	88	1	5	6	4	2	9	n/a	94091.32598	n/a
94092.32619	1.600279671	1	89	1	5	6	5	1	9	n/a	94092.92628	n/a
94093.92647	1.600259218	1	90	1	5	6	6	1	9	n/a	94094.52658	n/a
94095.52673	1.600116439	1	91	1	5	6	7	2	9	n/a	94096.12682	n/a
94097.12684	1.600239698	1	92	1	5	6	8	1	9	n/a	94097.72694	n/a
94098.72708	1.600262469	1	93	1	5	6	9	1	9	n/a	94099.32718	n/a
94100.32734	1.600241379	1	94	1	5	6	10	1	9	n/a	94100.92745	n/a
94101.92759	1.600241454	1	95	1	5	6	11	2	9	n/a	94102.52769	n/a
94103.52783	1.600264608	1	96	1	5	6	12	1	9	n/a	94104.12792	n/a
94105.12809	1.600228192	1	97	1	5	6	13	1	9	n/a	94105.72817	n/a
94106.72832	1.600239777	1	98	1	5	6	14	1	9	n/a	94107.32841	n/a
94108.32856	1.60031179	1	99	1	5	6	15	2	9	n/a	94108.92867	n/a
94109.92887	1.600285636	1	100	1	5	6	16	1	9	n/a	94110.52896	n/a
94111.52916	1.600250012	1	101	1	5	6	17	2	9	n/a	94112.12925	n/a
94113.12941	1.60011727	1	102	1	5	6	18	1	9	n/a	94113.72949	n/a
94114.72952	1.600231946	1	103	1	5	6	19	2	9	n/a	94115.32962	n/a
94116.32976	1.600275195	1	104	1	5	6	20	2	9	n/a	94116.92986	n/a
94117.93003	1.600230329	1	105	1	5	6	21	2	9	n/a	94118.53011	n/a
94119.53026	1.600260285	1	106	1	5	6	22	1	9	n/a	94120.13037	n/a
